1049, -9, 1, 117
1073, -9, 0, 118
1088, -9, 1, 118
1103, -8, 1, 118
1148, -8, 0, 117
1164, -8, 0, 116
1179, -7, 1, 118
1195, -9, 0, 116
1210, -9, 1, 118
1225, -8, 1, 116
1241, -9, 0, 116
1256, -8, 0, 117
1271, -9, 0, 117
1287, -9, 0, 117
1315, -9, 0, 118
1331, -8, 0, 117
1346, -8, 0, 117
1361, -9, 0, 118
1377, -9, 1, 117
1392, -9, 1, 117
1408, -10, 0, 117
1423, -8, 1, 118
1438, -8, 0, 118
1454, -9, 0, 117
1469, -8, 1, 118
1483, -9, 0, 117
1499, -9, 0, 117
1514, -8, 0, 118
1529, -8, 1, 117
1549, -9, 0, 117
1564, -8, 0, 117
1580, -8, 0, 117
1595, -8, 0, 117
1610, -8, 0, 117
1626, -8, 1, 117
1641, -8, 1, 117
1656, -8, 1, 117
1671, -8, 0, 117
1686, -9, 0, 116
1701, -8, 0, 116
1730, -8, 0, 117
1745, -8, 1, 116
1815, -9, 1, 117
1860, -9, 0, 116
1875, -9, 0, 117
1891, -8, 1, 117
1906, -8, 1, 119
1922, -9, 1, 117
1937, -7, 0, 118
1952, -9, 0, 117
1968, -8, 0, 117
1982, -8, 0, 116
1997, -9, 0, 116
2013, -8, 1, 118
2028, -9, 1, 116
2043, -8, 0, 117
2059, -8, 0, 117
2078, -8, 0, 117
2094, -9, 0, 117
2109, -9, 0, 116
2123, -9, 1, 116
2139, -9, 0, 116
2154, -8, 0, 117
2169, -9, 0, 118
2185, -8, 1, 118
2213, -9, 1, 118
2229, -9, 0, 117
2244, -8, 0, 117
2259, -8, 1, 118
2275, -8, 0, 115
2290, -9, 1, 117
2306, -9, 0, 116
2321, -9, 0, 117
2335, -7, 0, 117
2351, -9, 0, 117
2366, -9, -1, 116
2381, -9, 0, 117
2397, -9, 0, 117
2412, -8, 0, 117
2427, -9, 1, 118
2443, -8, 1, 117
2457, -8, 0, 116
2502, -9, 0, 116
2518, -9, 1, 117
2533, -8, 1, 118
2548, -9, 1, 117
2568, -8, 0, 117
2583, -8, 0, 117
2618, -9, 0, 116
2633, -7, 1, 118
2662, -8, 0, 118
2677, -9, 0, 117
2693, -9, -1, 116
2708, -8, 0, 116
2723, -8, 0, 118
2739, -7, 0, 118
2754, -8, -1, 116
2769, -7, 0, 116
2785, -9, 0, 118
2800, -8, 1, 117
2816, -8, 0, 116
2831, -9, 0, 117
2846, -8, 1, 117
2862, -8, 1, 117
2877, -9, 0, 115
2892, -8, 0, 117
2908, -8, 0, 117
2923, -9, 0, 116
2938, -8, 1, 117
2954, -9, 0, 117
2969, -8, 0, 117
2984, -8, 1, 117
3000, -8, 0, 117
3015, -8, 1, 118
3035, -7, 1, 118
3050, -8, 1, 117
3079, -8, 1, 117
3094, -7, 1, 119
3109, -8, 1, 117
3125, -9, 0, 117
3140, -9, 0, 116
3185, -8, 0, 118
3201, -8, 1, 117
3216, -9, 1, 116
3231, -8, 1, 117
3247, -8, 0, 117
3262, -8, 1, 116
3277, -8, 1, 117
3293, -8, 1, 118
3308, -9, 0, 116
3323, -9, 0, 118
3339, -8, 0, 118
3354, -9, 0, 117
3369, -9, 0, 117
3385, -8, 0, 116
3420, -9, 0, 116
3435, -9, 0, 117
3449, -8, 0, 116
3465, -9, 0, 117
3480, -8, 0, 116
3495, -9, 1, 117
3511, -9, 0, 117
3539, -9, 1, 117
3553, -9, 0, 117
3568, -8, 1, 118
3584, -9, 1, 118
3599, -8, 1, 116
3613, -8, 1, 117
3629, -9, -1, 116
3644, -8, 0, 117
3659, -9, 0, 117
3675, -8, 1, 116
3690, -9, 0, 117
3705, -9, 0, 117
3721, -8, 1, 117
3736, -8, 0, 116
3751, -8, 0, 118
3766, -9, 1, 116
3781, -8, 1, 118
3796, -9, 0, 116
3842, -10, 1, 116
3857, -9, 0, 117
3872, -9, 0, 116
3888, -9, 0, 118
3902, -8, 2, 117
3917, -9, 0, 117
3933, -9, 0, 117
3948, -9, 1, 117
3977, -8, 0, 116
3992, -8, 0, 116
4007, -8, 0, 117
4027, -9, 0, 117
4042, -8, 0, 118
4058, -8, 0, 119
4073, -8, 0, 117
4088, -8, 1, 120
4104, -8, 0, 116
4119, -9, 1, 118
4133, -9, 1, 115
4149, -8, -2, 118
4164, -8, 1, 115
4179, -8, 0, 116
4214, -9, 0, 115
4230, -8, 1, 117
4245, -9, 1, 116
4260, -8, 0, 119
4276, -9, 1, 117
4290, -7, 0, 117
4305, -9, 0, 117
4321, -9, 0, 116
4336, -8, 0, 117
4352, -8, 0, 117
4367, -8, 1, 119
4396, -8, 0, 116
4411, -8, 0, 116
4425, -8, 0, 117
4441, -8, 0, 117
4456, -9, 0, 117
4471, -9, 1, 117
4520, -8, -1, 117
4535, -8, 0, 118
4550, -9, 0, 118
4566, -9, 1, 118
4581, -9, 2, 118
4596, -8, 1, 117
4612, -8, 0, 116
4627, -9, 0, 116
4642, -9, 0, 117
4657, -8, 1, 117
4672, -8, 0, 117
4687, -8, 0, 117
4703, -7, 1, 118
4718, -9, 0, 117
4733, -9, 1, 116
4748, -8, 1, 117
4763, -7, 2, 118
4779, -9, -1, 117
4794, -4, 4, 110
4808, -16, 4, 132
4837, -4, 3, 113
4852, -6, -15, 115
4868, -6, -17, 117
4882, -8, 9, 112
4897, -8, 23, 115
4913, -20, 8, 136
4927, -1, 1, 107
