2551, -92, -100, 224
2681, -61, -69, 236
2702, -5, -21, 221
2722, -16, -68, 243
2742, -25, -173, 254
2762, -19, -95, 251
2783, -12, -89, 219
2803, -30, -56, 232
2824, -28, -94, 256
2844, 0, -106, 234
2864, 32, -84, 195
2884, 26, -59, 199
2905, 22, -83, 203
2925, 6, -84, 229
2945, 20, -70, 228
2965, 24, -72, 221
2985, 23, -70, 227
3006, 16, -66, 214
3026, 12, -67, 217
3046, 20, -66, 219
3066, 14, -69, 237
3087, 12, -77, 239
3107, 16, -72, 220
3127, 21, -47, 204
3147, 14, -51, 207
3168, -3, -72, 234
3232, 18, -53, 221
3253, 6, -58, 231
3273, 2, -61, 232
3293, 0, -60, 230
3313, 28, -60, 207
3334, 15, -63, 227
3354, 14, -56, 233
3374, -8, -54, 244
3394, 10, -71, 214
3415, 6, -48, 210
3435, 10, -43, 222
3454, 13, -57, 231
3475, 5, -52, 240
3495, -22, -43, 248
3516, -11, -49, 227
3536, 6, -57, 201
3556, -10, -61, 216
3576, -11, -68, 235
3597, -8, -57, 219
3617, -5, -60, 219
3637, -1, -59, 239
3673, -3, -54, 217
3692, 15, -52, 197
3713, 12, -50, 228
3733, 6, -71, 222
3816, 14, -69, 201
3835, 15, -62, 222
3867, 4, -65, 247
3898, 3, -63, 224
3918, 5, -84, 227
3938, -11, -63, 222
3958, -1, -68, 217
3979, -29, -50, 244
3998, -17, -60, 233
4019, 8, -39, 223
4039, 44, -36, 196
4059, 3, -26, 224
4079, -29, -36, 227
4100, -13, -56, 248
4120, 2, -63, 249
4140, 4, -64, 244
4160, -2, -51, 248
4180, -5, -59, 258
4200, 2, -62, 239
4220, -1, -53, 218
4241, 6, -60, 210
4260, 14, -52, 220
4281, 10, -16, 222
4301, 11, -27, 240
4322, -10, -55, 246
4341, -39, -61, 218
4408, -3, -43, 242
4427, -36, -42, 228
4448, -14, -53, 250
4468, 26, -54, 247
4488, 26, -30, 228
4508, -13, -23, 207
4529, -4, -55, 244
4549, 2, -70, 246
4569, -21, -57, 204
4589, -30, -36, 198
4610, -34, -39, 240
4629, -20, -55, 241
4649, 3, -51, 232
4670, -13, -44, 221
4690, 2, -44, 205
4710, -3, -62, 228
4730, 19, -85, 225
4751, -15, -64, 216
4770, -51, -32, 233
4791, -27, -46, 236
4827, 1, -82, 218
4846, 4, -46, 215
4867, 21, -26, 224
4887, 17, -49, 242
4907, 43, -53, 245
4987, 11, -77, 223
5008, -11, -43, 225
5028, -13, -42, 246
5048, 10, -50, 221
5068, 21, -46, 215
5089, 1, -55, 250
5110, -28, -50, 245
5131, -40, -40, 202
5161, 10, -67, 254
5193, 8, -60, 212
5214, 21, -64, 232
5234, 2, -39, 214
5255, -51, -7, 203
5274, -41, -38, 246
5295, 3, -61, 258
5315, 77, -83, 236
5336, 69, -41, 216
5356, 12, 1, 205
5377, -3, -15, 222
5397, 20, -35, 236
5416, 10, -45, 237
5437, 3, -55, 215
5457, -25, -45, 208
5478, -24, -55, 207
5498, -8, -77, 203
5518, -21, -73, 255
5596, 23, -97, 228
5619, 41, -98, 234
5639, 32, -79, 226
5659, 1, -25, 239
5680, 1, -111, 179
5700, 6, -92, 234
5720, -15, -35, 223
5740, 18, -33, 193
5761, 47, -83, 178
5781, -35, -86, 136
5800, -29, -107, 132
5821, -22, -61, 164
5841, -81, -21, 319
5862, -46, 30, 109
5881, -57, -3, 313
5902, -34, 8, 341
5922, 22, -41, 190
5958, -21, -145, 206
5979, -47, -102, 511
5999, 13, 49, 263
6019, -2, 100, 155
6039, -30, 26, 186
6060, -18, -65, 173
6080, 7, -120, 161
6116, 8, -63, 158
6142, -26, 83, 282
6166, -10, 62, 241
6185, -19, -49, 286
6206, 25, -100, 359
6226, 3, -7, 158
6247, -13, -2, 223
6266, 11, -25, 245
6287, 5, -2, 233
6307, -18, 1, 219
6327, -17, 55, 206
6347, -34, 33, 193
6368, -25, -60, 191
6388, 68, -13, 274
6419, -33, 16, 275
6438, -21, 23, 255
6459, -14, 11, 226
6479, 2, -9, 237
6500, 1, 23, 228
6531, -7, -7, 214
6551, -9, -11, 206
6572, -15, -14, 231
6591, -19, 2, 246
6611, -23, -4, 247
6632, -19, 3, 241
6651, -12, 3, 229
6672, -17, -4, 227
6699, -8, -5, 204
6722, -48, 15, 293
6742, -20, 1, 231
6762, -4, 11, 217
6782, -29, 10, 243
6803, -21, 7, 230
6822, -22, 4, 234
6843, -18, 14, 233
6863, -28, 4, 241
6883, -21, 2, 230
6903, -17, 7, 235
6924, -21, 6, 233
6944, -21, 5, 232
6964, -19, 2, 230
7000, -22, 4, 234
7020, -21, 4, 232
7040, -21, 5, 233
7060, -20, 4, 233
7080, -21, 4, 234
7100, -20, 4, 234
7120, -19, 4, 235
7141, -20, 4, 233
7160, -21, 4, 233
7232, -20, 5, 231
7252, -21, 4, 232
7273, -22, 4, 231
7292, -21, 3, 233
7319, -21, 4, 235
7343, -19, 4, 231
7363, -21, 5, 235
7383, -21, 4, 229
7403, -20, 3, 232
7424, -19, 4, 232
7443, -21, 5, 232
7463, -21, 5, 233
7484, -20, 5, 234
7504, -20, 4, 233
7524, -19, 5, 232
7544, -22, 4, 234
7565, -21, 5, 232
7584, -22, 5, 233
7605, -19, 4, 231
7625, -20, 4, 231
7656, -21, 5, 230
7675, -22, 5, 233
7696, -21, 4, 231
7716, -20, 4, 231
7737, -21, 5, 231
7757, -20, 5, 233
7777, -19, 6, 234
7797, -20, 6, 231
7818, -21, 4, 230
7848, -20, 7, 232
7869, -19, 4, 232
7896, -22, 4, 232
7919, -21, 4, 232
7939, -19, 5, 233
7959, -21, 4, 230
7980, -18, 4, 230
7999, -21, 4, 232
8019, -21, 4, 232
8040, -19, 4, 233
8075, -21, 4, 232
8095, -21, 4, 232
8116, -21, 4, 233
8136, -21, 6, 234
8156, -20, 4, 232
8176, -21, 5, 234
8197, -20, 3, 234
8216, -21, 4, 233
8237, -21, 6, 232
8257, -21, 4, 232
8276, -20, 5, 231
8313, -20, 4, 234
8334, -21, 4, 233
8353, -21, 6, 232
8374, -20, 5, 235
8394, -20, 5, 232
8415, -21, 5, 233
8434, -22, 6, 235
8455, -20, 4, 232
8481, -20, 6, 233
8504, -21, 4, 231
8524, -22, 5, 232
8545, -21, 3, 231
8565, -22, 4, 231
8585, -20, 5, 235
8605, -21, 5, 233
8626, -21, 4, 234
8645, -19, 4, 232
8666, -20, 4, 233
8686, -19, 5, 232
8706, -23, 4, 232
8726, -21, 4, 231
8747, -20, 5, 235
8766, -21, 5, 235
8786, -20, 4, 232
8807, -20, 5, 235
