2797, 40, -125, -7
2891, 55, -202, -6
2918, 43, -191, -6
2944, 34, -164, 3
2970, 30, -161, 11
2996, 24, -167, 5
3022, 20, -152, 7
3049, 20, -149, 15
3075, 16, -154, 12
3101, 14, -150, 6
3138, 6, -144, 0
3165, 10, -146, -4
3190, 16, -171, -7
3217, 5, -177, 1
3243, -2, -174, 20
3269, 3, -169, 33
3296, -6, -142, 17
3321, 13, -151, -2
3348, 43, -171, 8
3374, 67, -200, 36
3400, 58, -188, 60
3426, 61, -177, 67
3452, 61, -165, 55
3479, 59, -159, 34
3505, 58, -144, 20
3531, 55, -131, 19
3557, 49, -125, 19
3634, 54, -122, 30
3659, 58, -121, 34
3686, 60, -124, 26
3713, 69, -130, 9
3738, 71, -121, 13
3765, 64, -114, 25
3791, 72, -138, 22
3817, 66, -134, 9
3844, 49, -126, 0
3869, 47, -152, -1
3896, 71, -188, -10
3921, 75, -199, -10
3948, 44, -179, -9
3975, 30, -154, -3
4000, 30, -139, 15
4027, 29, -140, 21
4052, 20, -131, 18
4079, 19, -124, 18
4106, 16, -127, 16
4131, 12, -124, 13
4158, 7, -134, -5
4198, 1, -148, -30
4225, 8, -184, -15
4250, 12, -205, 2
4293, -4, -181, 33
4373, 16, -152, -20
4411, 63, -191, 12
4438, 65, -193, 29
4463, 49, -171, 45
4489, 52, -167, 50
4515, 56, -161, 39
4541, 56, -149, 29
4568, 61, -131, 14
4594, 60, -120, 9
4620, 57, -117, 4
4646, 52, -109, 9
4672, 48, -103, 15
4698, 50, -107, 14
4724, 53, -110, 8
4750, 64, -121, 3
4776, 72, -126, 7
4813, 69, -133, 6
4840, 76, -149, 4
4866, 54, -141, 9
4892, 37, -135, 4
4918, 42, -151, -3
4943, 64, -171, -5
4970, 70, -187, -13
4996, 38, -156, -10
5022, 26, -138, -5
5048, 23, -125, 5
5079, 15, -126, 8
5105, 12, -127, 6
5131, 15, -123, 8
5157, 17, -128, 3
5183, 23, -135, -8
5210, 25, -135, -14
5235, 26, -145, -12
5262, 28, -152, -9
5287, 33, -170, -10
5314, 31, -171, -3
5340, 29, -170, 17
5366, 38, -171, 19
5392, 31, -153, 2
5419, 27, -136, -11
5444, 44, -145, -1
5471, 62, -165, 21
5496, 57, -165, 29
5523, 45, -147, 36
5549, 42, -135, 33
5575, 42, -128, 22
5601, 44, -123, 13
5684, 52, -115, 3
5727, 48, -104, 10
5752, 53, -112, 7
5779, 70, -122, 3
5805, 81, -127, 8
5835, 91, -126, 21
5862, 88, -134, 13
5888, 98, -164, 12
5914, 74, -163, 11
5951, 41, -140, 2
5978, 57, -151, -4
6004, 82, -165, 5
6030, 64, -161, 10
6056, 36, -136, 27
6082, 29, -120, 32
6109, 24, -117, 16
6134, 18, -112, 3
6160, 18, -102, -1
6187, 16, -100, 2
6212, 18, -110, 7
6239, 19, -112, 7
6264, 20, -117, 2
6291, 30, -130, 5
6317, 39, -164, 8
6343, 38, -181, 10
6369, 32, -184, 22
6395, 47, -195, 37
6432, 15, -147, 11
6459, 24, -147, -8
6484, 57, -162, 4
6511, 74, -186, 22
6542, 59, -170, 31
6567, 54, -160, 34
6594, 53, -143, 27
6620, 52, -137, 18
6645, 55, -132, 7
6672, 56, -131, 6
6697, 54, -123, 11
6724, 52, -119, 16
6750, 53, -124, 23
6776, 61, -124, 26
6802, 61, -116, 29
6829, 68, -116, 31
6854, 74, -120, 27
6880, 73, -112, 11
6906, 83, -120, 1
6932, 80, -144, 0
6959, 62, -147, -1
6984, 50, -146, 3
7010, 58, -147, 1
7036, 74, -177, -1
7078, 34, -162, 10
7118, 25, -140, 24
7144, 21, -137, 18
7171, 18, -127, 9
7196, 21, -130, 10
7222, 23, -133, 14
7252, 18, -132, 18
7279, 15, -128, 14
7305, 22, -136, 10
7331, 30, -161, 10
7357, 31, -169, 4
7384, 22, -172, 17
7409, 28, -195, 31
7447, 8, -162, 17
7473, -7, -126, 2
7498, 24, -137, -15
7525, 50, -174, -10
7550, 55, -197, 33
7577, 34, -171, 28
7603, 36, -151, 36
7629, 40, -145, 32
7655, 51, -151, 15
7682, 57, -158, 25
7707, 61, -141, 21
7734, 61, -117, 23
7759, 62, -115, 26
7785, 66, -109, 28
7812, 70, -115, 22
7837, 78, -109, 14
7864, 72, -98, 17
7889, 79, -111, 18
7916, 87, -117, 21
7947, 88, -126, 28
7984, 54, -158, 31
8009, 49, -149, 12
8036, 83, -160, 0
8061, 79, -155, -17
8088, 69, -138, -7
8114, 57, -122, 12
8140, 50, -119, 20
8166, 45, -127, 13
8193, 48, -125, 7
8218, 38, -113, 10
8245, 32, -110, 18
8270, 35, -116, 14
8297, 42, -123, 4
8323, 49, -135, -9
8348, 57, -152, -2
8375, 58, -190, 15
8400, 52, -199, 12
8442, 44, -194, 22
8469, 20, -163, 14
8495, 0, -131, -10
8535, 51, -160, -8
8560, 60, -174, 6
8587, 52, -163, 23
8612, 52, -157, 30
8639, 53, -146, 29
8678, 55, -145, 19
8708, 60, -141, 17
8734, 59, -130, 16
8760, 57, -131, 18
8786, 61, -129, 25
8812, 64, -133, 19
8839, 64, -125, 12
8864, 67, -114, 21
8891, 79, -117, 22
8918, 97, -123, 15
8954, 97, -114, 0
8981, 105, -134, 3
9008, 89, -139, 9
9033, 59, -143, 3
9060, 74, -158, 2
9085, 94, -153, 3
9112, 75, -160, 7
9138, 57, -149, 27
9164, 38, -130, 51
9190, 31, -125, 52
9217, 33, -125, 39
9242, 32, -118, 28
9269, 38, -103, 13
9295, 42, -92, 10
9321, 40, -96, 4
9348, 47, -98, 5
9379, 57, -148, 25
9409, 62, -168, 34
9435, 58, -182, 33
9461, 45, -183, 32
9487, 56, -193, 48
9513, 27, -153, -6
9539, 25, -135, -30
9566, 62, -142, -19
9592, 69, -152, 6
9629, 60, -161, 27
9655, 56, -148, 27
9681, 45, -136, 8
9708, 56, -157, 17
9734, 43, -120, 17
9760, 37, -119, 20
9786, 48, -128, 33
9829, 62, -137, 19
9854, 63, -113, 9
9895, 73, -109, 15
9921, 84, -121, 20
9948, 99, -131, 24
9973, 98, -121, 25
10000, 105, -118, 10
10027, 118, -135, 11
10052, 98, -123, 2
10084, 80, -125, -6
10114, 97, -141, -7
10140, 97, -159, 8
10166, 80, -153, 18
10192, 56, -129, 30
10218, 48, -117, 28
10245, 42, -115, 18
10270, 41, -116, 8
10297, 42, -115, 3
10322, 39, -110, 4
10349, 39, -120, 3
10375, 41, -130, 4
10401, 44, -137, 6
10427, 52, -155, 15
10465, 43, -171, 14
10491, 37, -156, 21
10517, 45, -159, 24
10544, 47, -163, 27
10570, 39, -148, 13
10596, 55, -141, 7
10622, 65, -142, 16
10648, 70, -158, 35
10675, 68, -154, 44
10700, 66, -138, 44
10727, 67, -127, 31
10759, 65, -117, 19
10788, 61, -107, 16
10814, 62, -106, 17
10841, 63, -110, 18
10866, 59, -106, 22
10893, 56, -99, 33
10919, 61, -103, 34
10945, 75, -115, 33
10972, 90, -126, 33
10997, 89, -122, 25
11024, 90, -123, 18
