9981, -8, 6, 117
10031, -8, 6, 118
10045, -9, 6, 117
10059, -9, 5, 117
10074, -8, 6, 117
10088, -8, 6, 118
10102, -7, 6, 117
10117, -7, 5, 116
10131, -8, 5, 117
10145, -8, 6, 117
10160, -8, 6, 116
10174, -8, 6, 117
10188, -8, 7, 117
10203, -8, 5, 118
10218, -8, 6, 117
10232, -8, 6, 117
10247, -7, 6, 118
10261, -7, 7, 118
10275, -8, 6, 117
10290, -7, 7, 117
10319, -8, 6, 118
10334, -8, 6, 117
10348, -8, 6, 117
10362, -7, 7, 117
10377, -8, 6, 118
10391, -8, 6, 117
10405, -9, 7, 118
10420, -8, 6, 117
10432, -8, 6, 118
10446, -9, 6, 119
10461, -8, 6, 118
10475, -8, 5, 117
10490, -8, 7, 117
10505, -9, 6, 117
10519, -8, 7, 118
10533, -7, 6, 118
10548, -9, 6, 118
10562, -8, 6, 117
10576, -7, 6, 116
10591, -8, 6, 117
10605, -8, 6, 117
10619, -9, 7, 117
10634, -9, 6, 117
10648, -8, 6, 116
10732, -8, 6, 117
10762, -8, 5, 117
10776, -8, 6, 117
10790, -8, 6, 117
10806, -9, 6, 117
10820, -9, 6, 117
10845, -8, 6, 117
10859, -9, 6, 116
10873, -8, 6, 116
10888, -9, 6, 117
10906, -9, 6, 117
10920, -8, 6, 117
10936, -8, 6, 118
10950, -8, 6, 118
10964, -8, 6, 117
10979, -7, 7, 117
10993, -8, 6, 117
11008, -8, 6, 117
11022, -8, 6, 118
11036, -8, 5, 117
11051, -8, 6, 117
11065, -8, 6, 117
11079, -8, 6, 117
11095, -8, 6, 117
11109, -8, 6, 117
11123, -8, 6, 117
11153, -8, 6, 117
11167, -9, 6, 117
11182, -8, 5, 118
11196, -9, 6, 117
11210, -8, 6, 116
11225, -9, 6, 117
11239, -8, 7, 117
11253, -9, 6, 117
11268, -8, 6, 117
11282, -8, 6, 118
11296, -8, 7, 117
11316, -8, 6, 117
11330, -8, 6, 117
11344, -8, 6, 117
11359, -8, 6, 118
11398, -9, 6, 117
11412, -8, 6, 116
11426, -8, 6, 117
11441, -9, 6, 117
11455, -7, 6, 118
11469, -7, 6, 117
11484, -8, 6, 116
11498, -8, 5, 118
11512, -7, 7, 117
11542, -8, 6, 117
11556, -7, 7, 119
11572, -7, 6, 118
11586, -7, 6, 117
11600, -8, 6, 117
11615, -9, 6, 117
11629, -8, 6, 117
11643, -8, 6, 118
11658, -8, 7, 116
11672, -8, 5, 117
11686, -8, 6, 117
11701, -8, 5, 117
11725, -8, 6, 117
11740, -8, 6, 117
11758, -8, 7, 117
11772, -8, 6, 117
11787, -9, 6, 117
11801, -7, 4, 114
11816, -6, 4, 118
11831, -8, 6, 117
11845, -9, 5, 117
11859, -8, 5, 118
11874, -8, 6, 119
11888, -9, 6, 118
11902, -8, 6, 117
11932, -9, 6, 117
11947, -8, 6, 117
11961, -8, 6, 118
11975, -8, 7, 117
11990, -9, 6, 119
12004, -8, 6, 117
12018, -8, 6, 117
12033, -8, 6, 116
12072, -8, 6, 118
12087, -8, 7, 118
12101, -8, 6, 118
12115, -8, 6, 117
12130, -8, 6, 116
12144, -7, 6, 117
12158, -8, 6, 117
12173, -8, 6, 117
12191, -8, 6, 117
12206, -8, 5, 116
12220, -8, 6, 116
12234, -8, 6, 117
12249, -7, 6, 117
12263, -8, 5, 117
12277, -8, 6, 117
12292, -8, 6, 117
12322, -8, 6, 117
12337, -8, 6, 116
12351, -9, 6, 117
12365, -9, 6, 117
12380, -7, 6, 117
12394, -8, 6, 117
12408, -8, 7, 117
12423, -8, 7, 117
12437, -8, 6, 118
12451, -8, 6, 118
12466, -8, 6, 117
12481, -8, 6, 116
12495, -8, 6, 117
12510, -8, 6, 119
12524, -8, 5, 117
12538, -9, 6, 117
12553, -8, 6, 118
12567, -8, 6, 117
12581, -8, 7, 117
12610, -9, 6, 117
12624, -8, 5, 118
12639, -8, 7, 118
12653, -8, 7, 117
12667, -8, 6, 117
12682, -8, 7, 117
12737, -8, 6, 118
12751, -7, 6, 117
12766, -8, 6, 117
12780, -8, 6, 117
12794, -9, 6, 117
12809, -8, 6, 117
12823, -8, 6, 118
12837, -8, 6, 117
12852, -8, 6, 117
12866, -8, 6, 117
12880, -8, 6, 118
12895, -8, 6, 119
12909, -7, 6, 117
12923, -8, 5, 118
12938, -8, 5, 117
12952, -8, 6, 118
12966, -8, 6, 117
12981, -8, 6, 118
12995, -9, 7, 117
13010, -8, 7, 117
13025, -9, 6, 117
13043, -8, 6, 116
13058, -9, 6, 117
13072, -8, 6, 117
13102, -8, 6, 116
13116, -8, 6, 118
13130, -8, 5, 118
13145, -8, 6, 116
13159, -7, 6, 118
13173, -8, 6, 117
13188, -8, 6, 118
13202, -8, 6, 117
13216, -8, 6, 117
13231, -8, 6, 116
13245, -9, 6, 117
13259, -7, 5, 117
13274, -8, 6, 117
13288, -8, 6, 117
13302, -8, 7, 116
13317, -8, 6, 119
13331, -8, 5, 118
13345, -8, 6, 117
13384, -8, 5, 116
13399, -8, 6, 116
13413, -8, 6, 116
13427, -8, 6, 117
13442, -8, 6, 117
13456, -8, 6, 118
13474, -8, 5, 118
13504, -8, 5, 117
13529, -7, 5, 116
13543, -8, 6, 117
13557, -8, 6, 118
13572, -8, 6, 117
13586, -8, 6, 117
13600, -7, 7, 118
13615, -8, 7, 118
13629, -8, 6, 117
13643, -7, 6, 117
13658, -8, 5, 117
13672, -9, 6, 117
13686, -8, 6, 117
13702, -8, 5, 117
13716, -8, 6, 118
13730, -8, 6, 117
13745, -8, 6, 118
13759, -8, 6, 117
13773, -8, 6, 116
13788, -8, 7, 117
13802, -8, 6, 117
13816, -9, 6, 117
13831, -8, 6, 117
13845, -8, 6, 118
13859, -8, 6, 117
13924, -9, 6, 116
13942, -8, 6, 117
13957, -8, 6, 117
13971, -8, 6, 117
13986, -8, 5, 117
14001, -8, 6, 117
14015, -8, 6, 118
14029, -8, 7, 117
14044, -8, 7, 116
14083, -7, 6, 116
14097, -8, 7, 117
14111, -8, 6, 117
14126, -8, 6, 117
14140, -9, 6, 118
14154, -9, 5, 118
14169, -10, 6, 117
14183, -8, 5, 116
14198, -7, 7, 118
14213, -6, 7, 116
14227, -7, 7, 118
14241, -8, 6, 118
14256, -8, 6, 116
14270, -8, 6, 117
14284, -8, 6, 118
14314, -7, 6, 117
14328, -7, 6, 117
14343, -7, 6, 118
14357, -9, 6, 118
14375, -8, 5, 117
14390, -8, 6, 118
14404, -8, 6, 118
14418, -8, 6, 118
14443, -9, 6, 117
14457, -8, 6, 118
14472, -8, 5, 117
14486, -8, 7, 118
14500, -9, 6, 117
14515, -8, 6, 118
14529, -7, 7, 118
14543, -8, 6, 117
14558, -8, 6, 119
14572, -8, 6, 117
14586, -7, 7, 118
14601, -8, 6, 117
14615, -7, 6, 116
14629, -7, 6, 118
14644, -9, 7, 117
14658, -8, 6, 117
14672, -8, 7, 118
14702, -8, 6, 116
14716, -8, 7, 117
14755, -9, 6, 118
14770, -9, 6, 117
14784, -8, 6, 117
14798, -9, 6, 116
14817, -8, 5, 117
14831, -8, 7, 117
14845, -8, 6, 116
14860, -7, 6, 117
14874, -8, 5, 117
14888, -9, 6, 117
14903, -8, 6, 117
14917, -8, 6, 117
14931, -8, 6, 117
14946, -8, 6, 116
14960, -8, 7, 117
14974, -8, 6, 117
14989, -8, 6, 117
15003, -9, 6, 117
15017, -9, 6, 117
15032, -8, 6, 117
15046, -9, 6, 117
15060, -9, 6, 117
15090, -7, 6, 117
15105, -7, 6, 117
15119, -8, 6, 118
15133, -7, 6, 118
15148, -8, 6, 117
15162, -8, 6, 117
15176, -8, 6, 117
15191, -8, 6, 117
