1517, 0, 0, 0
1601, 77, 118, 9
1615, 73, 116, 10
1631, 66, 111, 10
1646, 64, 109, 7
1661, 61, 106, 7
1676, 56, 97, 3
1691, 55, 95, 2
1707, 52, 93, 1
1721, 53, 95, 1
1736, 52, 100, 1
1752, 49, 101, 2
1767, 48, 107, 9
1781, 49, 107, 8
1797, 52, 117, 7
1812, 51, 120, 7
1826, 52, 131, 8
1842, 49, 134, 10
1857, 47, 141, 15
1872, 50, 149, 15
1887, 52, 158, 12
1902, 56, 160, 9
1917, 57, 164, 8
1932, 61, 168, 13
1960, 75, 188, 25
1976, 64, 178, 23
1991, 40, 147, 12
2006, 34, 133, 9
2021, 36, 126, 5
2040, 57, 127, 2
2056, 75, 131, 2
2070, 85, 138, 4
2085, 96, 146, 11
2101, 94, 143, 11
2115, 85, 135, 12
2130, 80, 129, 10
2146, 74, 124, 7
2190, 71, 110, 2
2205, 72, 111, 1
2221, 72, 108, 2
2235, 74, 106, 1
2250, 76, 107, 4
2266, 78, 107, 7
2280, 76, 102, 9
2295, 74, 101, 7
2311, 74, 98, 7
2325, 74, 97, 6
2340, 71, 92, 6
2356, 71, 91, 8
2384, 74, 90, 8
2400, 78, 94, 6
2430, 92, 102, 1
2446, 91, 101, 1
2460, 92, 103, 3
2476, 110, 116, 3
2491, 110, 119, 5
2506, 104, 115, 12
2526, 95, 111, 14
2540, 76, 103, 7
2555, 74, 101, 1
2571, 79, 103, -8
2586, 80, 103, -12
2600, 82, 105, -16
2616, 82, 106, -15
2631, 77, 105, -12
2647, 71, 102, -8
2661, 63, 103, 2
2676, 62, 106, 7
2692, 61, 108, 10
2707, 63, 108, 12
2721, 67, 111, 9
2737, 72, 109, 6
2752, 76, 114, -1
2767, 79, 115, -3
2782, 80, 115, -4
2810, 75, 121, -3
2855, 57, 118, -7
2871, 53, 117, -10
2885, 49, 113, -13
2900, 50, 116, -13
2916, 51, 119, -13
2931, 55, 127, -9
2946, 57, 128, -6
2961, 60, 135, -3
2980, 83, 153, 1
2995, 95, 161, 6
3010, 93, 160, 8
3025, 84, 151, 10
3040, 65, 129, 6
3055, 61, 120, 7
3070, 59, 114, 8
3085, 62, 109, 5
3100, 68, 107, 4
3116, 75, 106, -1
3130, 81, 109, 2
3145, 85, 115, 12
3161, 85, 115, 15
3176, 82, 114, 25
3190, 80, 112, 29
3206, 80, 104, 28
3251, 75, 90, 24
3265, 76, 88, 23
3280, 80, 85, 21
3296, 84, 85, 18
3310, 96, 88, 17
3325, 98, 91, 18
3341, 98, 96, 21
3356, 96, 96, 22
3371, 96, 101, 22
3386, 95, 100, 22
3401, 86, 95, 20
3417, 81, 89, 19
3435, 78, 88, 19
3450, 80, 88, 20
3466, 84, 89, 13
3510, 93, 94, 0
3525, 90, 98, -1
3540, 90, 102, 2
3555, 87, 111, 7
3570, 85, 111, 8
3586, 83, 113, 5
3601, 82, 113, 3
3615, 81, 113, 1
3631, 77, 112, -2
3646, 77, 112, -1
3675, 68, 109, -2
3690, 67, 113, 3
3704, 66, 111, 3
