2376, 107, -110, 23
2430, 64, -84, -7
2450, 63, -75, -20
2469, 67, -71, -26
2489, 81, -79, -18
2508, 99, -97, -1
2528, 106, -117, 25
2547, 104, -126, 36
2567, 88, -126, 45
2586, 70, -120, 41
2606, 61, -114, 28
2625, 57, -111, 9
2644, 53, -105, 0
2664, 50, -106, 0
2683, 50, -112, 2
2703, 49, -118, 9
2722, 48, -123, 16
2742, 46, -129, 25
2761, 50, -132, 33
2781, 52, -135, 32
2800, 51, -135, 26
2821, 53, -133, 18
2840, 53, -128, 12
2874, 86, -145, 1
2893, 102, -162, 4
2913, 95, -160, 3
2936, 68, -141, 2
2956, 67, -137, 7
2975, 85, -144, 9
2995, 106, -155, 13
3015, 116, -158, 18
3035, 116, -154, 28
3054, 113, -150, 29
3074, 107, -139, 31
3093, 104, -128, 29
3112, 110, -114, 15
3132, 117, -93, 0
3151, 112, -66, -12
3171, 108, -48, -13
3190, 114, -55, 0
3210, 119, -67, 14
3229, 117, -67, 16
3249, 116, -64, 19
3293, 110, -67, 0
3312, 107, -67, -4
3332, 105, -73, -9
3351, 107, -79, -6
3371, 118, -97, -7
3449, 110, -140, 39
3469, 95, -146, 26
3488, 94, -147, 16
3508, 94, -150, -9
3531, 95, -149, -25
3551, 74, -135, -10
3581, 63, -126, 8
3601, 59, -126, 22
3620, 58, -125, 28
3640, 57, -126, 26
3659, 55, -123, 21
3679, 50, -116, 16
3698, 47, -116, 4
3718, 47, -117, -5
3737, 52, -122, -9
3757, 54, -123, -7
3776, 57, -127, -3
3795, 59, -127, 2
3815, 54, -123, 3
3834, 57, -127, 6
3855, 67, -133, 6
3874, 75, -133, 4
3894, 99, -142, 5
3913, 114, -152, 12
3948, 99, -145, 18
3968, 78, -130, 14
3987, 79, -117, 15
4006, 86, -121, 19
4026, 95, -128, 22
4045, 118, -143, 26
4069, 118, -140, 28
4088, 110, -127, 34
4108, 110, -126, 35
4127, 114, -128, 32
4147, 118, -128, 29
4166, 114, -118, 22
4211, 109, -96, 10
4231, 102, -78, 3
4250, 92, -63, 4
4270, 95, -61, 4
4289, 100, -64, 0
4308, 100, -63, -9
4328, 98, -61, -17
4347, 97, -65, -17
4367, 96, -73, -11
4386, 96, -77, -7
4406, 93, -80, 0
4425, 120, -104, 8
4446, 128, -124, 30
4481, 114, -131, 54
4500, 85, -127, 46
4519, 83, -130, 31
4539, 97, -142, 6
4558, 114, -151, -18
4578, 128, -158, -22
4601, 111, -152, -6
4621, 87, -149, 10
4640, 67, -145, 17
4660, 54, -139, 22
4679, 47, -128, 30
4699, 48, -125, 30
4718, 52, -127, 26
4749, 62, -125, 11
4768, 60, -116, 3
4788, 56, -110, 1
4807, 53, -108, 2
4827, 52, -111, 3
