2333, -10, 7, 115
2372, -11, 7, 116
2392, -11, 6, 116
2411, -11, 7, 116
2430, -11, 7, 115
2450, -10, 7, 117
2469, -10, 6, 116
2489, -11, 5, 115
2508, -11, 7, 117
2528, -11, 6, 116
2547, -10, 6, 115
2567, -10, 7, 117
2586, -11, 7, 114
2606, -10, 6, 116
2625, -11, 7, 115
2644, -10, 6, 115
2664, -11, 6, 116
2683, -11, 7, 115
2703, -10, 7, 116
2723, -10, 6, 116
2743, -11, 6, 116
2762, -11, 6, 115
2782, -11, 7, 116
2817, -11, 7, 115
2836, -11, 6, 116
2855, -10, 7, 116
2875, -10, 7, 115
2898, -10, 7, 115
2917, -11, 7, 115
2936, -11, 7, 116
2956, -11, 6, 115
2975, -11, 6, 116
2995, -10, 6, 115
3014, -11, 7, 116
3034, -10, 7, 117
3053, -11, 6, 116
3073, -11, 6, 116
3092, -10, 7, 115
3111, -10, 7, 115
3131, -10, 7, 115
3150, -11, 6, 115
3170, -11, 6, 116
3189, -11, 6, 116
3209, -11, 6, 115
3227, -12, 7, 115
3247, -10, 6, 116
3266, -10, 6, 116
3286, -10, 6, 116
3320, -11, 6, 116
3340, -11, 6, 116
3359, -11, 7, 116
3379, -11, 7, 117
3398, -10, 6, 116
3418, -11, 7, 115
3451, -11, 6, 117
3471, -10, 7, 116
3501, -11, 6, 114
3520, -11, 6, 114
3539, -10, 6, 116
3559, -10, 6, 115
3578, -10, 7, 115
3598, -10, 7, 117
3617, -10, 7, 116
3637, -10, 7, 117
3656, -11, 6, 115
3676, -11, 7, 116
3695, -10, 7, 116
3715, -10, 7, 118
3733, -11, 6, 116
3752, -12, 5, 115
3772, -6, 7, 111
3791, -16, 7, 117
3826, -8, 5, 113
3846, -11, 6, 117
3865, -10, 6, 115
3885, -11, 7, 116
3904, -11, 6, 115
3923, -12, 6, 118
3943, -9, 6, 114
3962, -12, 6, 117
3982, -10, 6, 114
4001, -11, 7, 117
4019, -10, 6, 114
4038, -12, 7, 116
4057, -11, 6, 117
4076, -10, 7, 116
4096, -10, 7, 116
4115, -11, 5, 116
4134, -13, 8, 120
4154, -8, 6, 114
4173, -12, 6, 117
4193, -11, 6, 116
4212, -11, 6, 116
4232, -12, 6, 116
4251, -12, 6, 117
4271, -13, 6, 116
4290, -12, 11, 117
4310, -6, 5, 114
4344, -11, 8, 117
4364, -12, 5, 115
4383, -11, 7, 117
4403, -10, 7, 115
4422, -11, 4, 118
4442, -12, 7, 119
4461, -9, 7, 112
4480, -14, 6, 117
4499, -13, 7, 118
4518, -9, 8, 114
4538, -11, 7, 117
4561, -12, 8, 117
4591, -11, 6, 116
4665, -11, 9, 113
4685, -11, 8, 115
4705, -15, 8, 121
4724, -5, 2, 115
4744, -9, 5, 118
4762, -9, 7, 115
4782, -14, 9, 118
4801, -8, 6, 116
4820, -11, 6, 118
4840, -9, 7, 114
4859, -12, 8, 116
4894, -11, 6, 115
4914, -11, 5, 117
4933, -10, 7, 113
4953, -12, 7, 117
4972, -11, 8, 116
4992, -12, 6, 115
5011, -10, 5, 116
5030, -10, 5, 115
5050, -12, 6, 117
5069, -12, 7, 116
5089, -10, 7, 117
5108, -13, 6, 115
5128, -11, 7, 116
5147, -10, 6, 117
5171, -12, 7, 115
5190, -13, 7, 117
5210, -13, 6, 116
5229, -11, 5, 115
5249, -11, 7, 116
5268, -12, 8, 115
5287, -12, 9, 115
5307, -11, 8, 116
5326, -11, 7, 115
5346, -11, 2, 116
5365, -13, 6, 117
5399, -11, 7, 113
5419, -10, 7, 114
5438, -11, 6, 116
5457, -12, 6, 115
5477, -13, 6, 116
5496, -13, 7, 116
5516, -9, 8, 114
5535, -11, 7, 115
5555, -11, 7, 116
5574, -14, 4, 115
5594, -11, 7, 114
5613, -11, 6, 117
5633, -12, 5, 117
5652, -12, 6, 115
5670, -12, 7, 116
5690, -11, 6, 116
5713, -11, 5, 116
5733, -10, 7, 115
5763, -12, 6, 115
5793, -12, 5, 114
5813, -10, 6, 116
5832, -13, 6, 116
5851, -13, 6, 115
5870, -10, 12, 113
5905, -8, 6, 116
5924, -11, 7, 116
5944, -14, 8, 115
5963, -11, 8, 115
5983, -10, 7, 116
6002, -11, 4, 114
6022, -14, 6, 114
6041, -12, 6, 115
6061, -8, 7, 116
6080, -10, 7, 117
6098, -14, 5, 115
6118, -10, 7, 117
6137, -11, 5, 117
6157, -11, 5, 116
6176, -12, 7, 115
6196, -12, 7, 116
6215, -12, 7, 116
6235, -11, 6, 116
6254, -11, 6, 117
6278, -12, 5, 117
6297, -14, 6, 117
6316, -18, 4, 116
6335, -18, 4, 116
6354, -12, 10, 115
6374, -5, 12, 114
6409, -9, 4, 117
6428, -12, 6, 115
6448, -14, 7, 116
6467, -13, 5, 115
6487, -11, 5, 116
6506, -11, 7, 115
6525, -13, 8, 116
6545, -13, 6, 117
6564, -9, 6, 116
6584, -11, 6, 118
6603, -10, 6, 114
6623, -12, 9, 115
6642, -11, 6, 115
6661, -11, 7, 117
6680, -11, 6, 115
6700, -15, 6, 116
6719, -10, 7, 117
6738, -11, 6, 117
6758, -10, 6, 116
6777, -12, 8, 115
6797, -12, 8, 116
6820, -10, 6, 116
6840, -16, 4, 115
6870, -13, 5, 115
6904, -10, 6, 117
6923, -11, 6, 116
6953, -13, 7, 115
6973, -11, 8, 117
6992, -12, 7, 116
7011, -11, 7, 117
7030, -11, 5, 115
7050, -11, 7, 115
7069, -11, 8, 116
7089, -11, 5, 123
7108, -13, 7, 117
7128, -14, 7, 115
7147, -12, 6, 116
7166, -12, 6, 116
7186, -12, 6, 115
7205, -12, 7, 115
7225, -13, 6, 116
7244, -12, 6, 115
7264, -12, 7, 115
7283, -12, 6, 117
7303, -12, 6, 116
7322, -12, 6, 116
7343, -11, 6, 115
7362, -11, 6, 115
7386, -11, 6, 116
7419, -12, 6, 115
7439, -12, 6, 115
7459, -12, 7, 117
7479, -13, 6, 116
7498, -12, 6, 115
7518, -12, 6, 115
7537, -11, 7, 115
7557, -12, 6, 117
7576, -12, 6, 117
7596, -10, 4, 115
7615, -9, 8, 117
7634, -12, 6, 114
7654, -13, 7, 116
7673, -12, 6, 116
7693, -13, 5, 115
7712, -13, 4, 116
7732, -12, 6, 116
7751, -11, 8, 116
7771, -13, 6, 116
7790, -12, 5, 116
7810, -12, 6, 116
7829, -11, 7, 115
7848, -11, 7, 116
7868, -13, 5, 115
7887, -12, 5, 116
7922, -12, 7, 116
7946, -12, 5, 115
7965, -12, 6, 115
7995, -12, 6, 115
8014, -11, 7, 117
8034, -12, 6, 115
8053, -12, 6, 116
8073, -12, 4, 117
8102, -13, 6, 116
8122, -12, 7, 116
8141, -12, 6, 116
8161, -11, 5, 116
8180, -11, 7, 116
8200, -6, 6, 113
8219, -6, 7, 112
8239, -11, 7, 115
8258, -24, 5, 116
8278, 1, 3, 118
